book_page,year,site,nestID,uniqueID,plot,species,finder,nwstake,old_lat,lat_corrected,old_long,long_corrected,notes_GPS_change,use_GPS,how_fnd,plotLmt,fence,unk1_band,unk1_original_band,unk1_captured,unk1_UL,unk1_LL,unk1_UR,unk1_LR,unk1_gfe,unk2_band,unk2_original_band,unk2_captured,unk2_UL,unk2_LL,unk2_UR,unk2_LR,unk2_gfe,m_band,m_original_band,m_captured,m_UL,m_LL,m_UR,m_LR,m_gfe,f_band,f_original_band,f_captured,f_UL,f_LL,f_UR,f_LR,f_gfe,number_banded_birds,max_egg_number,number_egg_find,float_age,float_date,date_found,date_found_julian,age_found,last_day_alive,last_day_checked,last_day_alive_julian,last_day_check_julian,initiation_date,initiation_date_corrected,initiation_date_corrected_julian,incubation_date,incubation_date_corrected,est_hatch_date,hatch_date,Number_days_btwn_last_check_and_date_found_hatched,day_used_for_hatch_date_or_last_date_checked,age_method,age_method_corrected,stage_find,fate,fail_cause,fate_evidence,uncertain_of_fate,number_days_from_est_hatch,number_eggs_hatched,number_chick_band,number_eggs_observer,number_eggs_lost,number_eggs_predated,number_eggs_abandoned,number_eggs_failed_to_hatch,number_eggs_unknown,number_eggs_with_embryo,number_eggs_stable_isotope,number_eggs_bacteria,replacement_clutch,manipulation,manipulation_comments,tiny_tag_number,dom_land,dom_veg,conceal,aspect,old_nest_number,nest_reuse_corrected,use_nest_reuse_id,tag_number,nest_book_comments,problem
4.09,2010,barr,sesa051,10sesa051,brw2,sesa,cruiz,nw of a3,NA,71.29577,NA,-156.65542,NA,y,bander,out,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224122841,224122841,y,"gfe,r",-,"o,r,o",m,knx,224122834,224122834,y,"gfe,r",-,"o,r,y",m,kpk,2,4,4,14,6-Jul-10,6-Jul-10,187,15,14-Jul-10,14-Jul-10,195,195,19-Jun-10,21-Jun-10,172,22-Jun-10,24-Jun-10,12-Jul-10,14-Jul-10,1,day found,float,hatch,inc,hatch,NA,chicks,n,NA,4,4,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,hcp<0.5,u3,40,NA,NA,NA,NA,NA,NA,NA
4.15,2010,barr,amgp433,10amgp433,brw2,amgp,ehsu,s of m5,NA,71.28947,NA,-156.65212,NA,y,bander,out,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160369597,160369597,y,"gf,r",m,"geo,r","o,dg",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,12,7-Jul-10,7-Jul-10,188,15,18-Jul-10,20-Jul-10,199,201,22-Jun-10,22-Jun-10,173,25-Jun-10,25-Jun-10,21-Jul-10,NA,NA,NA,float,float,inc,failed,predation,eggs gone no stars 2 days prior,n,NA,0,0,0,0,4,0,0,0,NA,0,0,0,NA,NA,NA,hcp<0.5,u3,0,NA,NA,NA,NA,NA,NA,NA
5.1,2010,barr,dunl614,10dunl614,brw3,dunl,myang,k13,71.29266,71.26766,-156.5196,-156.5196,changed coordinates,n,single,out,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223135488,223135488,y,"gfe,r",m,"geo,r",-,alp,1,4,4,3,22-Jun-10,22-Jun-10,173,6,27-Jun-10,29-Jun-10,178,180,16-Jun-10,16-Jun-10,167,19-Jun-10,19-Jun-10,10-Jul-10,NA,NA,NA,float,float,inc,failed,predation,eggs gone prior to 4 days from estimated hatch date,n,NA,0,0,0,0,4,0,0,0,NA,0,0,0,NA,NA,NA,non-patterned,m2,30,NA,NA,NA,NA,NA,NA,NA
5.12,2010,barr,dunl615,10dunl615,brw3,dunl,myang,f13,71.26784,71.26984,-156.52081,-156.52081,changed coordinates,n,single,out,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223135415,223135415,y,"gfe,r",m,"geo,r",-,ane,230194084,230194084,y,"gfe,r",-,m,"lb,o,lb",anm,2,4,4,5,22-Jun-10,22-Jun-10,173,9,7-Jul-10,7-Jul-10,188,188,14-Jun-10,13-Jun-10,164,17-Jun-10,16-Jun-10,8-Jul-10,7-Jul-10,1,day found,float,hatch,inc,hatch,NA,chicks,n,NA,4,4,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,non-patterned,m1,40,NA,NA,NA,NA,NA,NA,NA
5.32,2010,barr,wesa633,10wesa633,brw3,wesa,myang,m5,NA,71.26652,NA,-156.53033,NA,y,rope,out,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229164753,229164753,y,"gfe,r",-,"o,dg,lb",m,nv,229164752,229164752,y,"gfe,r",-,"y,r,y",m,n0,2,3,3,8,1-Jul-10,1-Jul-10,182,10,11-Jul-10,13-Jul-10,192,194,21-Jun-10,21-Jun-10,172,23-Jun-10,23-Jun-10,14-Jul-10,NA,NA,NA,float,float,inc,failed,predation,eggs gone no stars 2 days prior,y,1,0,0,0,0,3,0,0,0,NA,0,0,0,NA,NA,NA,hcp<0.5,u3,40,NA,09SESA524,09sesa524,y,NA,in old nest cup SESA524 (2009),NA
5.6,2010,barr,dunl022,10dunl022,brw3,dunl,rlanctot,s of m8,NA,71.26625,NA,-156.52736,NA,y,bander,out,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168181064,168181064,y,"gfe,r",m,"geo,r",-,ahj,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,NA,NA,5-Jul-10,186,22,7-Jul-10,7-Jul-10,188,188,13-Jun-10,13-Jun-10,164,16-Jun-10,16-Jun-10,NA,7-Jul-10,1,day found,hatch,hatch,inc,hatch,NA,chicks,n,NA,4,3,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,hcp<0.5,u2,20,NA,NA,NA,NA,NA,NA,NA
7.17,2010,barr,amgp120,10amgp120,brw5,amgp,bhill,w of h1,NA,71.2617,NA,-156.52948,NA,y,bander,out,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157374975,157374975,y,"gf,r",m,"geo,r","db,lb",NA,160369596,160369596,y,"gf,r",m,-,"o,r",NA,2,4,4,4,21-Jun-10,21-Jun-10,172,5,15-Jul-10,15-Jul-10,196,196,14-Jun-10,16-Jun-10,167,17-Jun-10,19-Jun-10,13-Jul-10,15-Jul-10,1,day found,float,hatch,inc,hatch,NA,chicks,n,NA,2,2,0,0,2,0,0,0,NA,0,0,0,NA,NA,NA,hcp<0.5,b14,0,NA,NA,NA,NA,NA,NA,NA
7.19,2010,barr,dunl700,10dunl700,brw5,dunl,loring,w of h1,71.27007,71.26162,-156.52892,-156.52892,changed coordinates,n,bander,out,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223135060,223135060,y,"gfe,r",m,"geo,r",-,anl,221113951,221113951,y,"gfe,r",m,"geo,r",-,ank,2,4,4,2,22-Jun-10,21-Jun-10,172,4,30-Jun-10,3-Jul-10,181,184,17-Jun-10,17-Jun-10,168,20-Jun-10,20-Jun-10,11-Jul-10,NA,NA,NA,float,float,inc,failed,predation/abandonment,3 eggs gone last egg abandoned,n,NA,0,0,0,0,3,1,0,0,1,1,0,0,NA,NA,NA,hcp<0.5,u3,10,NA,NA,NA,NA,NA,NA,NA
7.27,2010,barr,dunl124,10dunl124,brw5,dunl,bhill,w of m1,NA,71.25945,NA,-156.52905,NA,y,bander,out,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230143470,230143470,y,m,"o,r,dg","geo,r",-,NA,223135108,223135108,y,"gfe,r",m,"geo,r",-,ala,2,3,3,4,25-Jun-10,23-Jun-10,174,5,11-Jul-10,11-Jul-10,192,192,19-Jun-10,18-Jun-10,169,21-Jun-10,20-Jun-10,12-Jul-10,11-Jul-10,1,day found,float,hatch,inc,hatch,NA,chicks,n,NA,2,2,0,0,1,0,0,0,NA,0,0,0,NA,NA,NA,hcp<0.5,u3,40,NA,NA,NA,NA,NA,NA,NA
7.33,2010,barr,reph520,10reph520,brw5,reph,adoll,w of h1,NA,71.26122,NA,-156.52956,NA,y,bander,out,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221113952,221113952,y,"gf,r",-,m,"dg,lb,y",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,5,24-Jun-10,24-Jun-10,175,8,30-Jun-10,5-Jul-10,181,186,16-Jun-10,16-Jun-10,167,19-Jun-10,19-Jun-10,9-Jul-10,NA,NA,NA,float,float,inc,failed,predation/abandonment,3 eggs gone prior to 4 days from estimated hatch date last egg abandoned,n,NA,0,0,0,0,3,1,0,0,0,0,0,0,NA,NA,NA,hcp<0.5,b2,15,NA,NA,NA,NA,NA,NA,NA
7.39,2010,barr,dunl010,10dunl010,brw5,dunl,rlanctot,e of b13,NA,71.26424,NA,-156.51819,NA,y,bander,out,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199177319,199177319,y,"gfe,r",-,"geo,r",m,akt,223135477,199177622,y,"o,lb,dg",m,"geo,r",-,NA,2,4,4,11,25-Jun-10,25-Jun-10,176,13,6-Jul-10,6-Jul-10,187,187,11-Jun-10,12-Jun-10,163,14-Jun-10,15-Jun-10,5-Jul-10,6-Jul-10,1,day found,float,hatch,inc,hatch,NA,"adult broody, nest flattened, pipped day prior",n,NA,3,0,0,0,0,0,1,0,1,1,0,0,NA,NA,NA,hcp>0.5,u3,40,NA,NA,NA,NA,NA,NA,NA
7.41,2010,barr,basa011,10basa011,brw5,basa,rlanctot,w of k1,NA,71.26016,NA,-156.52815,NA,y,bander,out,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221113949,221113949,y,"gf,r",-,"db,lb",m,NA,223135468,223135468,y,"gf,r",-,"r,dg",m,NA,2,4,4,5,25-Jun-10,25-Jun-10,176,8,11-Jul-10,11-Jul-10,192,192,17-Jun-10,17-Jun-10,168,20-Jun-10,20-Jun-10,11-Jul-10,11-Jul-10,1,day found,float,hatch,inc,hatch,NA,chicks,n,NA,3,3,0,0,1,0,0,0,NA,0,0,0,NA,NA,NA,hcp<0.5,u3,10,NA,NA,NA,NA,NA,NA,NA
7.43,2010,barr,dunl012,10dunl012,brw5,dunl,rlanctot,e of f13,NA,71.26264,NA,-156.5164,NA,y,bander,out,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221113956,162116120,y,"gfe,r",m,"geo,r",-,ann,223135478,223135478,y,"gfe,r",m,"geo,r",-,ajp,2,4,4,10,26-Jun-10,26-Jun-10,177,14,6-Jul-10,6-Jul-10,187,187,13-Jun-10,12-Jun-10,163,16-Jun-10,15-Jun-10,7-Jul-10,6-Jul-10,1,day found,float,hatch,inc,hatch,NA,"nest flattened, egg pips in nest",n,NA,3,0,0,0,1,0,0,0,NA,0,0,0,NA,NA,NA,hcp<0.5,u2,60,NA,NA,NA,NA,NA,NA,NA
7.73,2010,barr,sesa523,10sesa523,brw5,sesa,adoll,s of m1,NA,71.25933,NA,-156.52732,NA,y,bander,out,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229164750,229164750,y,"gfe,r",-,"r,y,db",m,jam,225189643,225189643,y,"gfe,r",-,"dg,r,lb",m,jcj,2,4,4,1,30-Jun-10,30-Jun-10,181,4,14-Jul-10,16-Jul-10,195,197,26-Jun-10,26-Jun-10,177,29-Jun-10,29-Jun-10,19-Jul-10,NA,NA,NA,float,float,inc,failed,predation,"nest scattered, no stars 2 days prior",n,NA,0,0,0,0,4,0,0,0,NA,0,0,0,NA,NA,NA,hcp<0.5,u3,40,NA,NA,NA,NA,NA,NA,NA
9.29,2010,barr,dunl410,10dunl410,brw6,dunl,ehsu,e of h13,NA,71.24111,NA,-156.53777,NA,y,bander,out,out,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221113947,221113947,y,"gfe,r",-,m,"r,o,lb",aey,1,4,4,6,22-Jun-10,22-Jun-10,173,9,2-Jul-10,NA,183,NA,13-Jun-10,13-Jun-10,164,16-Jun-10,16-Jun-10,7-Jul-10,NA,NA,censor,float,float,inc,censor,unknown,eggs gone,y,2,0,0,0,0,0,0,0,4,NA,0,0,0,NA,NA,NA,hcp<0.5,u3,10,NA,NA,NA,NA,NA,NA,NA
9.35,2010,barr,pesa619,10pesa619,brw6,pesa,myang,j13,71.24399,71.24031,-156.55916,-156.53859,changed coordinates,n,single,out,out,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221113948,221113948,y,"gfe,r",-,"dg,lb,o",m,ckh,1,4,4,3,23-Jun-10,23-Jun-10,174,6,12-Jul-10,12-Jul-10,193,193,17-Jun-10,17-Jun-10,168,20-Jun-10,20-Jun-10,12-Jul-10,12-Jul-10,1,day found,float,hatch,inc,hatch,NA,chicks,n,NA,4,4,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,lcp<0.5,u2,10,NA,NA,NA,NA,NA,NA,NA
11.05,2010,barr,sesa601,10sesa601,brw8,sesa,myang,s of m10,NA,71.24452,NA,-156.57402,NA,y,single,out,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224122818,224122818,y,"gfe,r",-,"r,y,r",m,kpy,229164085,229164085,y,"gfe,r",-,"lb,r,o",m,jcl,2,4,4,3,16-Jun-10,16-Jun-10,167,7,2-Jul-10,2-Jul-10,183,183,10-Jun-10,9-Jun-10,160,13-Jun-10,12-Jun-10,3-Jul-10,2-Jul-10,1,day found,float,hatch,inc,hatch,NA,chicks,n,NA,2,2,0,0,0,0,2,0,0,0,0,0,NA,NA,NA,lcp<0.5,u3,10,NA,NA,NA,NA,NA,NA,NA
11.31,2010,barr,dunl515,10dunl515,brw8,dunl,adoll,s of m12,NA,71.24436,NA,-156.57094,NA,y,bander,out,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230143023,230143023,y,"gfe,r",-,"geo,r",m,alu,223135854,223135854,y,"gfe,r",m,"geo,r",-,akc,2,4,4,11,21-Jun-10,21-Jun-10,172,10,5-Jul-10,5-Jul-10,186,186,7-Jun-10,11-Jun-10,162,10-Jun-10,14-Jun-10,1-Jul-10,5-Jul-10,1,day found,float,hatch,inc,hatch,NA,chicks,n,NA,4,4,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,lcp<0.5,m2,5,NA,NA,NA,NA,NA,NA,NA
11.33,2010,barr,amgp516,10amgp516,brw8,amgp,adoll,n of a5,NA,71.25116,NA,-156.58128,NA,y,bander,out,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157374925,157374925,y,"gf,r",m,"geo,r","dg,lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,1,21-Jun-10,21-Jun-10,172,4,7-Jul-10,NA,188,NA,17-Jun-10,17-Jun-10,168,20-Jun-10,20-Jun-10,16-Jul-10,NA,NA,censor,float,float,inc,censor,undetermined,not monitored,y,NA,0,0,0,0,0,0,0,4,NA,0,0,0,NA,NA,NA,mixed hcp/lcp,u4,0,NA,NA,NA,NA,NA,NEST NOT MONITORED REGULARLY - GEO NEST,NA
11.35,2010,barr,dunl517,10dunl517,brw8,dunl,adoll,n of a9,NA,71.25066,NA,-156.5735,NA,y,bander,out,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223135485,223135485,y,"gfe,r",m,"geo,r",-,ahn,1,4,4,4,21-Jun-10,21-Jun-10,172,7,22-Jun-10,24-Jun-10,173,175,14-Jun-10,14-Jun-10,165,17-Jun-10,17-Jun-10,8-Jul-10,NA,NA,NA,float,float,inc,failed,predation,eggs gone prior to 4 days from estimated hatch date,n,NA,0,0,0,0,4,0,0,0,NA,0,0,0,NA,NA,NA,non-patterned,u2,20,NA,NA,NA,NA,NA,NA,NA
11.41,2010,barr,dunl001,10dunl001,brw8,dunl,rlanctot,e of e13,NA,71.24809,NA,-156.56587,NA,y,bander,out,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223135491,223135491,y,"gfe,r",m,"geo,r",-,auc,223135492,223135492,y,"gfe,r",m,"geo,r",-,ahl,2,4,3,NA,NA,22-Jun-10,173,2,13-Jul-10,15-Jul-10,194,196,20-Jun-10,20-Jun-10,171,23-Jun-10,23-Jun-10,14-Jul-10,NA,NA,day after estimated hatch date,lay,lay,lay,failed,failed to hatch,1 egg failed to hatch,n,NA,0,0,0,1,0,0,3,0,2,3,0,0,NA,NA,NA,non-patterned,m4,30,NA,NA,NA,NA,NA,final egg failed to develop -collected on 22 July (9 days after est.HatchDate),NA
12.01,2010,barr,lbdo413,10lbdo413,brw8,lbdo,ehsu,l13,NA,71.24473,NA,-156.56872,NA,y,single,out,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123283644,123283644,y,"gf,r",-,"lb,y",m,NA,123283682,123283682,y,"gf,r",-,"db,y",m,NA,2,4,4,0,28-Jun-10,28-Jun-10,179,4,18-Jul-10,18-Jul-10,199,199,25-Jun-10,24-Jun-10,175,28-Jun-10,27-Jun-10,19-Jul-10,18-Jul-10,1,day found,float,hatch,inc,hatch,NA,chicks,n,NA,3,3,0,0,0,0,1,0,1,0,0,0,NA,NA,NA,lcp<0.5,u8,30,NA,NA,NA,NA,NA,chicks died in night of heavy rain.,NA
13.01,2010,barr,dunl100,10dunl100,brwfwl,dunl,bhill,NA,NA,71.26839,NA,-156.77121,NA,y,single,out,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221113467,168180501,y,"gf,y",m,"lb,y",dg,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,NA,NA,12-Jun-10,163,2,23-Jun-10,28-Jun-10,174,179,10-Jun-10,10-Jun-10,161,13-Jun-10,13-Jun-10,4-Jul-10,NA,NA,NA,lay,lay,lay,failed,predation,eggs gone prior to 4 days from estimated hatch date,n,NA,0,0,0,0,4,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13.03,2010,barr,sesa101,10sesa101,brwfwl,sesa,bhill,NA,NA,71.26892,NA,-156.77582,NA,y,single,out,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228156167,228156167,y,"gfe,r",-,"lb,dg,y",m,jap,229164081,229164081,y,"gfe,r",-,"lb,o,r",m,jak,2,4,4,3,14-Jun-10,14-Jun-10,165,6,16-Jun-10,NA,167,NA,8-Jun-10,8-Jun-10,159,11-Jun-10,11-Jun-10,1-Jul-10,NA,NA,censor,float,float,inc,censor,undetermined,not monitored,y,NA,0,0,0,0,0,0,0,4,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,avian influenza nest - nest not followed ,NA
13.05,2010,barr,dunl102,10dunl102,brwfwl,dunl,bhill,NA,NA,71.26983,NA,-156.77539,NA,y,single,out,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223135222,c45007,y,"gfe,r",-,m,"r,y,r",ajh,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,NA,NA,14-Jun-10,165,2,16-Jun-10,20-Jun-10,167,171,12-Jun-10,12-Jun-10,163,15-Jun-10,15-Jun-10,6-Jul-10,NA,NA,NA,lay,lay,lay,failed,predation,eggs gone prior to 4 days from estimated hatch date,n,NA,0,0,0,0,4,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13.07,2010,barr,sesa103,10sesa103,brwfwl,sesa,bhill,NA,NA,71.26568,NA,-156.77638,NA,y,single,out,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228156168,228156168,y,"gfe,r",-,"y,o,r",m,jaa,225189415,225189415,y,"gfe,r",-,"o,dg,y",m,kpp,2,4,4,NA,NA,14-Jun-10,165,NA,16-Jun-10,NA,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,censor,NA,NA,inc,censor,undetermined,not monitored,y,NA,0,0,0,0,0,0,0,4,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,avian influenza nest - nest not followed ,NA
13.09,2010,barr,sesa104,10sesa104,brwfwl,sesa,bhill,NA,NA,71.26662,NA,-156.77608,NA,y,single,out,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229164082,229164082,y,"gfe,r",-,"lb,o,lb",m,jav,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,NA,NA,14-Jun-10,165,NA,19-Jun-10,NA,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,censor,NA,NA,inc,censor,undetermined,not monitored,y,NA,0,0,0,0,0,0,0,4,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,avian influenza nest - nest not followed ,NA
13.11,2010,barr,sesa105,10sesa105,brwfwl,sesa,bhill,NA,NA,71.26648,NA,-156.76839,NA,y,single,out,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225189412,225189412,y,"gfe,r",-,"r,o,lb",m,kpc,1,4,4,NA,NA,15-Jun-10,166,NA,16-Jun-10,18-Jun-10,167,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,inc,failed,predation,eggs gone,y,NA,0,0,0,0,4,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,avian influenza nest - nest not followed ,NA
13.13,2010,barr,dunl106,10dunl106,brwfwl,dunl,bhill,NA,NA,71.26636,NA,-156.76413,NA,y,single,out,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230143464,230143464,y,m,"r,o,dg",-,"gf,y",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,2,15-Jun-10,15-Jun-10,166,5,23-Jun-10,28-Jun-10,174,179,10-Jun-10,10-Jun-10,161,13-Jun-10,13-Jun-10,4-Jul-10,NA,NA,NA,float,float,inc,failed,predation,eggs gone prior to 4 days from estimated hatch date,n,NA,0,0,0,0,4,0,0,0,NA,0,0,0,NA,NA,NA,hcp<0.5,u3,10,NA,NA,NA,NA,NA,NA,NA
13.15,2010,barr,dunl107,10dunl107,brwfwl,dunl,bhill,NA,NA,71.27046,NA,-156.77965,NA,y,single,out,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221113937,221113937,y,"gfe,r",-,m,"o,lb,dg",atn,223135347,223135347,y,"gfe,r",-,m,"y,o,y",aku,2,4,3,NA,NA,15-Jun-10,166,2,7-Jul-10,7-Jul-10,188,188,13-Jun-10,13-Jun-10,164,16-Jun-10,16-Jun-10,7-Jul-10,7-Jul-10,3,day found,lay,lay,lay,hatch,NA,chicks,n,NA,4,4,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13.17,2010,barr,dunl108,10dunl108,brwfwl,dunl,bhill,NA,NA,71.27061,NA,-156.78574,NA,y,single,out,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,NA,NA,15-Jun-10,166,NA,15-Jun-10,16-Jun-10,166,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,failed,predation,eggs gone day after found,n,NA,0,0,0,0,3,0,0,0,NA,0,0,0,NA,NA,NA,hcp>0.5,u3,10,NA,NA,NA,NA,NA,NA,NA
13.19,2010,barr,amgp109,10amgp109,brwfwl,amgp,bhill,NA,NA,71.26978,NA,-156.7863,NA,y,single,out,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160369548,160369548,y,"gf,r",m,"geo,r","y,lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,4,16-Jun-10,16-Jun-10,167,7,17-Jun-10,NA,168,NA,9-Jun-10,9-Jun-10,160,12-Jun-10,12-Jun-10,8-Jul-10,NA,NA,censor,float,float,inc,censor,undetermined,not monitored,y,NA,0,0,0,0,0,0,0,4,NA,0,0,0,NA,NA,NA,hcp>0.5,u3,0,NA,NA,NA,NA,NA,geolocator nest - not monitored,NA
13.21,2010,barr,dunl110,10dunl110,brwfwl,dunl,bhill,NA,NA,71.26418,NA,-156.78009,NA,y,single,out,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230143757,230143757,y,"gfe,r",-,m,"r,dg,y",aht,230143300,230143300,y,"gfe,r",-,m,"r,y,dg",aly,2,4,4,2,16-Jun-10,16-Jun-10,167,3,7-Jul-10,7-Jul-10,188,188,11-Jun-10,13-Jun-10,164,14-Jun-10,16-Jun-10,5-Jul-10,7-Jul-10,2,day found,float,hatch,inc,hatch,NA,chicks,n,NA,4,3,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,hcp<0.5,u3,20,NA,NA,NA,NA,NA,NA,NA
13.23,2010,barr,sesa111,10sesa111,brwfwl,sesa,bhill,NA,NA,71.26907,NA,-156.77812,NA,y,single,out,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228156172,228156172,y,"gfe,r",-,"y,r,o",m,knh,1,4,4,NA,NA,17-Jun-10,168,NA,19-Jun-10,NA,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,censor,NA,NA,inc,censor,undetermined,not monitored,y,NA,0,0,0,0,1,0,0,3,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,avian influenza nest - nest not followed ,NA
13.25,2010,barr,sesa112,10sesa112,brwfwl,sesa,bhill,NA,NA,71.26904,NA,-156.7811,NA,y,single,out,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,NA,17-Jun-10,168,NA,17-Jun-10,19-Jun-10,168,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,inc,failed,predation,eggs gone 2 days after found,y,NA,0,0,0,0,4,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,avian influenza nest - nest not followed ,NA
